CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,2,0,1,0,6,6,0,0,0,0,1,0,1,0,1,2,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,4,7,2,2,5,8,0.333333,0.210526,4,4,1,2,0.210526,4,2,2,0,0,1,15,18,27,8,0,1,3,0,2,0,25,4,0,12,0,15,18,27,8,0,1,3,0,2,0,25,4,0,12,0,false
0,0,0,0,0,0,0,0,1,0,0,4,7,3,3,4,7,0.333333,0.181818,4,4,1,2,0.181818,4,2,2,0,0,1,18,22,28,8,1,1,3,0,2,0,25,4,0,12,0,18,22,28,8,1,1,3,0,2,0,25,4,0,12,0,false
0,0,0,0,0,0,0,0,1,0,0,9,10,3,10,5,14,0,0,0,0,0,10,0,0,2,4,0,0,3,38,48,2,2,2,2,9,0,9,1,9,10,0,9,1,38,48,2,2,2,2,9,0,9,1,9,10,0,9,1,false
0,0,0,0,0,0,0,0,1,0,0,9,4,2,4,2,10,0,0.022727,1,0,0,9,0.022727,1,1,1,0,0,1,43,52,3,3,3,3,8,0,8,0,8,19,0,8,0,43,52,3,3,3,3,8,0,8,0,8,19,0,8,0,false
0.069032,3,17,4,0.050619,0.058442,45,45,1,3,3,84,32,10,12,55,83,0,0,0,0,0,15,0,0,1,1,0,0,1,298,338,8,7,8,7,28,0,14,0,28,143,0,14,0,770,889,53,88,37,19,100,0,63,0,282,354,0,207,64,true
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,2,0,0,7,6,1,1,4,11,0,0,0,0,0,4,0,0,3,3,0,0,1,33,41,18,18,2,1,7,0,3,0,51,10,0,38,16,33,41,18,18,2,1,7,0,3,0,51,10,0,38,16,false
0,0,0,0,0,0,0,0,5,0,0,5,4,2,0,0,5,0,0,0,0,0,6,0,0,1,2,0,0,2,19,23,0,0,0,0,5,0,5,0,5,3,0,5,0,19,23,0,0,0,0,5,0,5,0,5,3,0,5,0,false
0,0,0,0,0,0,0,0,1,0,0,7,4,5,5,2,9,0,0,0,0,0,7,0,0,2,2,0,0,1,41,49,3,2,3,2,7,0,6,0,7,17,0,6,0,41,49,3,2,3,2,7,0,6,0,7,17,0,6,0,false
0,0,0,0,0,0,0,0,1,3,3,16,9,2,3,10,16,0,0,0,0,0,5,0,0,1,1,1,1,1,64,70,2,1,2,1,6,0,4,0,6,35,0,4,0,64,70,2,1,2,1,6,0,4,0,6,35,0,4,0,false
0,0,0,0,0,0,0,0,2,3,3,18,4,3,11,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,63,73,4,1,4,1,8,0,0,0,8,30,0,0,0,66,76,4,1,4,1,9,0,1,0,9,31,0,1,0,true
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,2,2,7,5,1,1,3,8,0,0,0,0,0,5,0,0,1,2,0,0,2,37,42,5,3,5,3,5,0,4,0,5,13,0,4,0,37,42,5,3,5,3,5,0,4,0,5,13,0,4,0,false
0.272189,1,4,1,0.207547,0.23913,11,11,2,2,2,14,7,1,1,7,13,0,0,0,0,0,5,0,0,3,3,0,0,1,46,53,17,17,1,0,6,0,4,0,50,23,0,39,16,46,53,17,17,1,0,6,0,4,0,50,23,0,39,16,false
0.175,1,1,1,0.117647,0.137931,12,12,1,1,1,29,5,6,11,7,18,0,0,0,0,0,12,0,0,2,2,0,0,1,87,102,7,3,7,3,11,0,11,0,11,53,0,11,0,87,102,7,3,7,3,11,0,11,0,11,53,0,11,0,false
0,0,0,0,0,0,0,0,2,0,0,7,7,1,1,6,13,0,0,0,0,0,5,0,0,3,3,0,0,1,31,39,18,18,2,1,7,0,4,0,51,8,0,39,16,31,39,18,18,2,1,7,0,4,0,51,8,0,39,16,false
0,0,0,0,0,0,0,0,1,0,0,2,8,1,1,5,7,0,0,0,0,0,3,0,0,2,2,0,0,2,13,15,3,1,1,0,2,0,2,0,8,5,0,6,0,13,15,3,1,1,0,2,0,2,0,8,5,0,6,0,false
0,0,0,0,0,0,0,0,2,0,0,6,8,1,1,9,15,0,0,0,0,0,5,0,0,3,3,0,0,1,32,38,18,17,2,0,6,0,4,0,50,12,0,39,16,32,38,18,17,2,0,6,0,4,0,50,12,0,39,16,true
0,0,0,0,0,0,0,0,1,2,1,34,19,3,3,20,40,0,0.011976,2,0,0,17,0.010554,4,1,1,0,0,1,165,199,15,3,8,3,20,0,16,0,20,69,7,16,0,375,445,31,5,17,3,52,0,42,0,62,152,7,47,1,true
0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,3,0,1,0,7,7,0,0,0,0,1,0,1,0,1,3,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,11,2,1,2,4,10,0,0.02381,1,0,0,5,0.02381,1,2,2,0,0,1,41,49,8,2,1,0,6,0,4,0,16,18,0,9,1,41,49,8,2,1,0,6,0,4,0,16,18,0,9,1,false
0,0,0,0,0,0,0,0,1,2,2,4,4,2,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,22,24,2,0,2,0,2,0,0,0,2,10,0,0,0,22,24,2,0,2,0,2,0,0,0,2,10,0,0,0,false
0,0,0,0,0,0,0,0,1,3,3,9,1,2,1,1,3,0,0.021739,1,0,0,2,0.021739,1,0,0,0,0,0,45,49,2,0,2,0,2,0,1,0,2,26,0,1,0,45,49,2,0,2,0,2,0,1,0,2,26,0,1,0,false
0,0,0,0,0,0,0,0,11,0,0,18,1,1,1,1,19,0,0,0,0,0,18,0,0,0,0,0,0,0,76,95,2,0,2,0,18,0,17,0,18,19,0,17,0,76,95,2,0,2,0,18,0,17,0,18,19,0,17,0,false
0,0,0,0,0,0,0,0,1,1,1,3,1,1,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,16,19,2,0,2,0,2,0,2,0,2,5,0,2,0,16,19,2,0,2,0,2,0,2,0,2,5,0,2,0,false
0,0,0,0,0,0,0,0,2,0,0,6,7,1,1,8,14,0.333333,0.09375,3,3,1,2,0.09375,3,3,3,0,0,1,29,36,17,17,1,0,6,0,2,0,50,10,0,37,16,29,36,17,17,1,0,6,0,2,0,50,10,0,37,16,true
0,0,0,0,0,0,0,0,1,3,3,61,44,91,209,63,105,0.071429,0.059925,16,15,3,39,0.059233,17,1,1,0,0,1,251,313,10,29,10,29,42,0,41,0,42,103,0,41,0,270,335,13,29,13,29,44,0,42,0,44,109,0,42,0,true
0,0,0,0,0,0,0,0,1,1,1,3,4,1,1,3,5,0.5,0.05,1,1,1,1,0.05,1,0,0,0,0,0,19,22,3,0,3,0,2,0,1,0,2,6,0,1,0,19,22,3,0,3,0,2,0,1,0,2,6,0,1,0,false
0.311321,1,1,1,0.15493,0.192982,11,11,1,1,1,10,5,6,8,9,17,0.111111,0.219178,16,16,1,8,0.219178,16,3,3,0,0,1,57,71,4,5,2,3,8,0,8,0,15,29,0,15,0,57,71,4,5,2,3,8,0,8,0,15,29,0,15,0,false
0,0,0,0,0,0,0,0,3,3,3,18,14,2,2,26,37,0,0,0,0,0,9,0.006897,1,3,4,0,0,2,86,101,19,21,3,4,11,0,8,0,55,40,0,43,16,144,170,21,23,5,6,21,0,18,0,65,63,0,53,16,false
0,0,0,0,0,0,0,0,1,2,2,13,4,3,3,2,9,0.125,0.022222,1,1,1,7,0.022222,1,2,2,0,0,1,44,52,1,2,1,2,7,0,7,0,7,20,0,7,0,44,52,1,2,1,2,7,0,7,0,7,20,0,7,0,false
0,0,0,0,0,0,0,0,2,0,0,3,2,1,1,1,4,0,0,0,0,0,4,0,0,1,1,0,0,1,14,17,1,0,1,0,3,0,3,0,3,3,0,3,0,14,17,1,0,1,0,3,0,3,0,3,3,0,3,0,false
0,0,0,0,0,0,0,0,1,1,1,12,7,14,22,9,16,0,0,0,0,0,8,0,0,1,1,0,0,1,51,59,1,3,1,3,7,0,7,0,7,26,0,7,0,51,59,1,3,1,3,7,0,7,0,7,26,0,7,0,false
0,0,0,0,0,0,0,0,1,0,0,9,6,4,3,2,11,0,0,0,0,0,10,0,0,1,1,0,0,1,41,53,3,5,3,5,9,0,9,0,9,14,0,9,0,41,53,3,5,3,5,9,0,9,0,9,14,0,9,0,false
0,0,0,0,0,0,0,0,1,0,0,11,9,10,8,13,24,0,0,0,0,0,12,0,0,1,1,0,0,1,58,70,5,7,5,7,11,0,11,0,11,25,0,11,0,58,70,5,7,5,7,11,0,11,0,11,25,0,11,0,false
0,0,0,0,0,0,0,0,1,0,0,9,7,8,6,10,19,0,0,0,0,0,10,0,0,1,1,0,0,1,41,52,3,5,3,5,9,0,9,0,9,14,0,9,0,41,52,3,5,3,5,9,0,9,0,9,14,0,9,0,false
0.026522,1,5,1,0.029528,0.034884,15,15,1,3,3,41,28,8,6,32,46,0,0.006135,1,0,0,11,0.044444,20,2,4,0,0,3,162,189,6,5,6,5,14,0,10,0,14,82,0,10,0,430,508,34,44,18,10,45,0,26,0,133,205,0,96,32,true
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,2,0,0,7,5,1,1,6,13,0,0.025,1,0,0,6,0.025,1,3,3,0,0,1,39,47,18,18,2,1,7,0,5,0,51,12,0,40,16,39,47,18,18,2,1,7,0,5,0,51,12,0,40,16,false
0.586667,1,5,1,0.454545,0.5,15,15,1,3,3,7,1,3,8,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,30,33,1,0,1,0,2,0,0,0,2,15,0,0,0,30,33,1,0,1,0,2,0,0,0,2,15,0,0,0,true
0,0,0,0,0,0,0,0,2,4,4,17,13,1,1,12,19,0,0.015625,1,0,0,6,0.014084,1,3,3,0,0,1,63,71,17,18,1,1,7,0,5,0,51,29,0,40,16,70,78,17,18,1,1,8,0,6,0,52,32,0,41,16,true
0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,1,0,1,3,0,1,0,9,9,0,0,0,0,1,0,1,0,1,3,0,1,0,true
0,0,0,0,0,0,0,0,1,3,2,6,6,1,2,4,7,0,0,0,0,0,3,0,0,1,1,0,0,1,26,30,3,1,3,1,3,0,2,0,3,10,0,2,0,26,30,3,1,3,1,3,0,2,0,3,10,0,2,0,true
0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,16,18,2,0,2,0,2,0,1,0,2,7,0,1,0,16,18,2,0,2,0,2,0,1,0,2,7,0,1,0,false
0,0,0,0,0,0,0,0,1,4,4,24,15,3,8,16,24,0,0.168317,17,16,0,2,0.168317,17,0,0,0,0,0,84,110,3,2,3,2,8,0,1,0,8,46,0,1,0,84,110,3,2,3,2,8,0,1,0,8,46,0,1,0,true
0,0,0,0,0,0,0,0,1,0,0,7,4,4,9,0,7,0.375,0.423077,22,22,3,5,0.423077,22,2,2,2,2,1,30,48,2,3,2,2,7,0,7,0,8,9,0,8,0,30,48,2,3,2,2,7,0,7,0,8,9,0,8,0,false
0,0,0,0,0,0,0,0,2,2,2,7,8,10,10,6,11,0,0,0,0,0,5,0,0,0,0,0,0,0,23,33,1,0,1,0,5,0,4,1,5,8,0,4,1,78,98,5,0,5,0,13,0,10,1,13,26,0,10,1,true
0,0,0,0,0,0,0,0,2,1,1,4,2,1,1,1,4,0,0,0,0,0,3,0,0,1,1,0,0,1,17,20,1,0,1,0,3,0,2,0,3,5,0,2,0,17,20,1,0,1,0,3,0,2,0,3,5,0,2,0,false
0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,9,10,0,0,0,0,2,0,2,0,2,1,0,2,0,9,10,0,0,0,0,2,0,2,0,2,1,0,2,0,true
0,0,0,0,0,0,0,0,2,1,1,5,7,1,1,9,12,0,0,0,0,0,3,0,0,1,1,0,0,1,29,35,3,0,3,0,3,0,2,0,3,12,0,2,0,29,35,3,0,3,0,3,0,2,0,3,12,0,2,0,true
0,0,0,0,0,0,0,0,1,1,1,17,6,22,19,2,12,0,0,0,0,0,11,0,0,2,2,0,0,1,56,67,1,3,1,3,10,0,10,0,10,24,0,10,0,68,81,1,3,1,3,13,0,13,0,13,27,0,13,0,false
0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,14,16,0,0,0,0,3,0,3,0,3,3,0,3,0,14,16,0,0,0,0,3,0,3,0,3,3,0,3,0,false
0,0,0,0,0,0,0,0,1,5,5,39,34,1,6,47,56,0,0.065574,12,10,0,1,0.065574,12,0,0,0,0,0,171,196,3,3,3,3,9,0,0,0,9,108,0,0,0,171,196,3,3,3,3,9,0,0,0,9,108,0,0,0,false
0.461538,12,89,12,0.468085,0.511628,22,22,1,0,0,2,3,10,0,1,3,0,0,0,0,0,3,0,0,1,1,0,0,1,20,24,10,1,9,1,2,0,2,0,2,2,1,2,0,43,47,10,1,9,1,3,0,3,0,3,12,1,3,0,false
0.923077,12,89,12,0.88,0.88,22,22,1,1,1,9,11,0,0,8,9,0,0,0,0,0,2,0,0,1,1,0,0,1,25,25,0,0,0,0,1,0,1,0,1,10,0,1,0,25,25,0,0,0,0,1,0,1,0,1,10,0,1,0,false
0.344828,4,23,4,0.309524,0.351351,13,13,1,0,0,3,4,6,0,1,4,0,0,0,0,0,4,0,0,1,1,0,0,1,21,26,6,2,6,2,3,6,3,0,3,3,6,3,0,37,42,6,2,6,2,4,6,4,0,4,10,6,4,0,false
0.857143,4,23,4,0.722222,0.722222,13,13,1,1,1,6,8,0,0,5,6,0,0,0,0,0,2,0,0,1,1,0,0,1,18,18,0,0,0,0,1,0,1,0,1,7,0,1,0,18,18,0,0,0,0,1,0,1,0,1,7,0,1,0,false
0,0,0,0,0,0,0,0,2,0,0,6,7,1,1,10,16,0,0,0,0,0,4,0,0,3,3,0,0,1,34,41,18,17,2,0,6,0,3,0,50,13,0,38,16,34,41,18,17,2,0,6,0,3,0,50,13,0,38,16,true
0.041146,1,1,1,0.026667,0.030488,10,10,1,5,5,40,20,4,8,38,49,0.333333,0.044304,7,4,2,4,0.035294,12,1,1,0,0,1,151,174,7,0,7,0,11,0,5,0,11,85,0,5,0,328,375,29,22,13,4,34,0,26,1,79,169,0,62,17,false
0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,6,6,14,3,1,0,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,43,43,0,0,0,0,1,0,1,0,1,24,0,1,0,43,43,0,0,0,0,1,0,1,0,1,24,0,1,0,false
0.110891,1,1,1,0.064516,0.076336,10,10,4,4,4,38,11,3,7,18,39,0.05,0.036765,5,2,1,19,0.036765,5,3,4,0,0,2,131,155,22,22,6,4,21,0,19,1,66,59,0,55,17,131,155,22,22,6,4,21,0,19,1,66,59,0,55,17,false
0.197161,1,10,2,0.154982,0.17004,42,42,0,0,0,0,0,4,0,0,0,1,0.6,3,3,1,0,0.015936,4,0,0,4,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,247,271,3,4,1,0,15,0,0,0,32,166,0,2,0,false
0.197472,1,10,2,0.156716,0.171429,42,42,1,4,3,62,6,4,38,7,22,0,0.004065,1,0,0,1,0.004065,1,1,1,4,4,1,245,268,3,4,1,0,15,0,0,0,32,166,0,2,0,245,268,3,4,1,0,15,0,0,0,32,166,0,2,0,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.5,11,11,2,0,0.5,11,0,0,0,0,0,11,21,0,0,0,0,1,0,1,0,1,1,0,1,0,11,21,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,4,0,0.285714,4,0,0,5,0.285714,4,1,1,0,0,1,10,18,0,0,0,0,4,0,4,0,4,0,0,4,0,10,18,0,0,0,0,4,0,4,0,4,0,0,4,0,false
0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,6,7,0,0,0,0,2,0,2,0,2,0,0,2,0,6,7,0,0,0,0,2,0,2,0,2,0,0,2,0,false
0,0,0,0,0,0,0,0,3,0,0,3,3,1,0,0,3,0,0.166667,2,0,0,4,0.166667,2,1,1,0,0,1,10,15,0,0,0,0,3,0,3,0,3,1,0,3,0,10,15,0,0,0,0,3,0,3,0,3,1,0,3,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0.5,0.375,3,3,1,1,0.375,3,1,1,0,0,1,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0.5,0.333333,3,3,1,1,0.333333,3,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,7,8,0,1,0,1,2,0,2,0,2,1,0,2,0,7,8,0,1,0,1,2,0,2,0,2,1,0,2,0,false
0,0,0,0,0,0,0,0,3,0,0,3,1,1,0,0,3,0.25,0.272727,3,3,1,3,0.272727,3,2,2,0,0,1,8,10,0,0,0,0,3,0,3,0,3,0,0,3,0,8,10,0,0,0,0,3,0,3,0,3,0,0,3,0,false
0,0,0,0,0,0,0,0,7,0,0,7,1,1,0,0,7,0,0.269231,7,0,0,8,0.269231,7,2,2,0,0,1,19,32,0,0,0,0,7,0,7,0,7,3,0,7,0,19,32,0,0,0,0,7,0,7,0,7,3,0,7,0,false
0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,5,0,0,2,2,0,0,1,10,15,0,0,0,0,4,0,4,0,4,0,0,4,0,10,15,0,0,0,0,4,0,4,0,4,0,0,4,0,false
0.158497,1,5,1,0.132812,0.154545,17,17,1,0,0,1,2,1,0,3,4,0,0,0,0,0,1,0.009009,1,1,1,0,0,1,7,11,0,0,0,0,1,0,0,0,1,3,0,0,0,110,128,6,5,3,1,8,0,3,0,40,78,0,5,0,true
0.164129,1,5,1,0.145299,0.165049,17,17,1,9,3,31,14,1,1,17,24,0,0.009615,1,0,0,4,0.009615,1,2,2,0,0,1,103,117,6,5,3,1,7,0,3,0,39,75,0,5,0,103,117,6,5,3,1,7,0,3,0,39,75,0,5,0,true
0.253161,5,47,9,0.22017,0.242188,155,155,1,0,0,1,2,2,1,3,4,0,0,0,0,0,1,0.027356,18,1,1,0,0,1,7,9,0,0,0,0,1,0,0,0,1,3,0,0,0,640,704,13,5,10,1,38,0,24,0,70,463,0,26,0,false
0.254631,5,47,9,0.223022,0.244866,155,155,1,21,6,173,44,1,1,19,56,0.04,0.02765,18,17,1,24,0.02765,18,2,2,0,0,1,633,695,13,5,10,1,37,0,24,0,69,460,0,26,0,633,695,13,5,10,1,37,0,24,0,69,460,0,26,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,3,4,0,0,0,0,0,1,0,0,1,1,0,0,1,7,9,0,0,0,0,1,0,0,0,1,3,0,0,0,32,39,5,5,2,1,4,0,3,0,36,15,0,5,0,false
0,0,0,0,0,0,0,0,1,2,2,5,5,1,1,4,7,0,0,0,0,0,4,0,0,2,2,0,0,1,25,30,5,5,2,1,3,0,3,0,35,12,0,5,0,25,30,5,5,2,1,3,0,3,0,35,12,0,5,0,false
0,0,0,0,0,0,0,0,1,1,1,2,5,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,15,16,0,0,0,0,1,0,1,0,1,7,0,1,0,15,16,0,0,0,0,1,0,1,0,1,7,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,3,5,0,0,0,0,0,2,0,0,1,1,0,0,1,16,20,2,0,2,0,2,0,1,0,2,8,0,1,0,46,56,7,5,4,1,5,0,4,0,37,24,0,6,0,false
0,0,0,0,0,0,0,0,1,2,2,6,4,1,1,2,5,0,0,0,0,0,4,0,0,2,2,0,0,1,30,36,5,5,2,1,3,0,3,0,35,16,0,5,0,30,36,5,5,2,1,3,0,3,0,35,16,0,5,0,false
0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,5,7,0,0,0,0,0,3,0,0,0,0,0,0,0,29,38,1,0,1,0,2,0,2,0,2,15,0,2,0,29,38,1,0,1,0,2,0,2,0,2,15,0,2,0,false
0,0,0,0,0,0,0,0,3,0,0,3,27,0,0,43,46,0,0,0,0,0,4,0,0,0,0,0,0,0,132,172,18,0,18,0,3,0,3,0,3,81,0,3,0,132,172,18,0,18,0,3,0,3,0,3,81,0,3,0,false
0.077186,1,6,2,0.063726,0.073864,26,26,3,3,2,28,63,0,0,125,143,0.052632,0.038251,14,8,1,18,0.038251,14,0,0,0,0,0,352,408,23,0,23,0,18,0,18,0,18,234,0,18,0,352,408,23,0,23,0,18,0,18,0,18,234,0,18,0,false
0,0,0,0,0,0,0,0,8,0,0,9,3,0,0,0,9,0.1,0.189189,7,3,1,9,0.189189,7,2,3,0,0,2,30,44,1,0,1,0,9,0,9,0,9,4,0,9,0,30,44,1,0,1,0,9,0,9,0,9,4,0,9,0,true
0,0,0,0,0,0,0,0,1,1,1,18,3,1,2,4,14,0.111111,0.054545,3,3,1,8,0.043478,3,0,0,0,0,0,52,65,2,2,2,2,10,0,8,0,10,22,0,8,0,66,79,2,2,2,2,14,0,12,0,14,24,0,12,0,true
0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,4,0,0,0,0,0,5,0,0,1,1,0,0,1,14,14,0,0,0,0,4,0,4,0,4,2,0,4,0,14,14,0,0,0,0,4,0,4,0,4,2,0,4,0,false
0,0,0,0,0,0,0,0,1,2,2,10,4,0,0,4,10,0.142857,0.076923,3,3,1,6,0.076923,3,0,0,0,0,0,36,43,2,2,2,2,6,0,6,1,6,16,0,6,1,36,43,2,2,2,2,6,0,6,1,6,16,0,6,1,false
0,0,0,0,0,0,0,0,2,1,1,6,3,0,0,5,9,0,0,0,0,0,5,0,0,0,0,0,0,0,37,48,2,0,2,0,4,0,4,0,4,17,0,4,0,66,83,4,4,4,4,8,0,8,0,8,28,0,8,0,false
0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,4,0,0,0,0,0,5,0,0,1,1,0,0,1,29,35,2,4,2,4,4,0,4,0,4,11,0,4,0,29,35,2,4,2,4,4,0,4,0,4,11,0,4,0,false
0,0,0,0,0,0,0,0,2,1,1,5,0,1,2,0,4,0.2,0.130435,3,3,1,4,0.130435,3,0,0,0,0,0,20,25,1,1,1,1,4,0,4,0,4,7,0,4,0,20,25,1,1,1,1,4,0,4,0,4,7,0,4,0,false
0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,1,1,0.25,3,3,1,0,0.25,3,0,0,0,0,0,9,12,1,0,1,0,1,0,0,0,1,1,0,0,0,9,12,1,0,1,0,1,0,0,0,1,1,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,9,11,1,1,1,1,1,0,1,0,1,1,0,1,0,9,11,1,1,1,1,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,3,3,1,0,0,2,0.333333,0.166667,3,3,1,2,0.166667,3,2,2,0,0,1,15,19,3,1,2,0,2,0,2,1,5,4,0,5,1,15,19,3,1,2,0,2,0,2,1,5,4,0,5,1,false
0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,2,0.333333,0.157895,3,3,1,2,0.157895,3,0,0,0,0,0,16,23,3,0,3,0,2,0,2,1,2,5,0,2,1,16,23,3,0,3,0,2,0,2,1,2,5,0,2,1,false
0,0,0,0,0,0,0,0,3,1,1,16,5,1,0,0,8,0.111111,0.061225,3,3,1,8,0.061225,3,1,1,0,0,1,46,62,2,0,2,0,8,0,8,2,8,23,0,8,2,46,62,2,0,2,0,8,0,8,2,8,23,0,8,2,false
0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.5,0.333333,3,3,1,1,0.333333,3,0,0,0,0,0,6,8,0,0,0,0,1,0,1,0,1,0,0,1,0,6,8,0,0,0,0,1,0,1,0,1,0,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.5,0.3,3,3,1,1,0.3,3,0,0,0,0,0,7,9,0,0,0,0,1,0,1,0,1,1,0,1,0,7,9,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,3,1,1,17,5,1,0,0,7,0.125,0.073171,3,3,1,7,0.073171,3,1,1,0,0,1,38,51,3,0,3,0,7,0,7,2,7,19,0,7,2,38,51,3,0,3,0,7,0,7,2,7,19,0,7,2,false
0,0,0,0,0,0,0,0,1,2,2,9,3,2,0,3,7,0.25,0.078947,3,3,1,3,0.078947,3,1,1,0,0,1,35,40,1,0,1,0,4,0,3,1,4,19,0,3,1,35,40,1,0,1,0,4,0,3,1,4,19,0,3,1,false
0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,4,0.333333,0.37037,10,10,1,2,0.37037,10,0,0,0,0,0,17,23,1,0,1,0,2,0,2,0,2,3,0,2,0,17,23,1,0,1,0,2,0,2,0,2,3,0,2,0,false
0,0,0,0,0,0,0,0,2,1,1,9,15,0,0,13,20,0.125,0.033708,3,3,1,7,0.029703,3,0,0,0,0,0,86,103,5,0,5,0,7,0,7,0,7,39,0,7,0,98,117,5,0,5,0,11,0,11,0,11,43,0,11,0,false
